Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Median Home Value,Persons with Bachelor Degree,People in Labor Force,People Unemployed,Unemployment Rate
17322,6437.0,38.3,65139.0,25827.0,664.0,10.315364300139800,190500.0,410.0,3351.0,310.0,9.25096985974336
17324,4095.0,47.0,59384.0,25168.0,163.0,3.9804639804639800,167500.0,279.0,2386.0,163.0,6.8315171835708300
17325,28479.0,41.5,59529.0,28096.0,3180.0,11.166122405983400,217000.0,2928.0,14386.0,960.0,6.67315445572084
17327,8190.0,46.7,67791.0,32177.0,287.0,3.5042735042735000,240300.0,824.0,4892.0,518.0,10.588716271463600
17329,2404.0,44.0,82474.0,33079.0,101.0,4.201331114808650,245400.0,151.0,1526.0,132.0,8.650065530799480
17331,50336.0,42.0,59322.0,27816.0,3801.0,7.551255562619200,184000.0,4233.0,27740.0,1941.0,6.997116077865900
17339,6824.0,43.9,73365.0,32950.0,285.0,4.176436107854630,216500.0,999.0,3991.0,296.0,7.4166875469807100
17340,11025.0,41.3,61568.0,27541.0,527.0,4.780045351473920,211600.0,863.0,6091.0,371.0,6.090953866360200
17343,41.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,0.0,41.0,0.0,0.0
17344,3443.0,36.5,48125.0,23087.0,118.0,3.427243682834740,164800.0,127.0,1828.0,73.0,3.9934354485776800
17345,7146.0,39.8,55438.0,24887.0,593.0,8.298348726560310,144000.0,556.0,4144.0,553.0,13.344594594594600
17347,6481.0,36.2,61559.0,26010.0,390.0,6.01758987810523,175000.0,579.0,3387.0,264.0,7.794508414526130
17349,7280.0,46.1,77350.0,34293.0,187.0,2.568681318681320,254100.0,1060.0,3969.0,188.0,4.73670949861426
17350,13242.0,41.1,52275.0,23142.0,1781.0,13.449629965262000,169600.0,703.0,6999.0,412.0,5.8865552221746000
17352,1361.0,41.7,68125.0,26177.0,177.0,13.005143277002200,232600.0,87.0,665.0,92.0,13.834586466165400
17353,3290.0,42.4,59923.0,27827.0,287.0,8.72340425531915,199600.0,398.0,1673.0,87.0,5.200239091452480
17355,187.0,40.4,55893.0,25493.0,26.0,13.903743315508000,170800.0,15.0,124.0,14.0,11.290322580645200
17356,22171.0,40.2,57673.0,26526.0,1816.0,8.190879978350100,172400.0,1875.0,12004.0,1089.0,9.071976007997330
17360,5854.0,38.6,73317.0,31081.0,304.0,5.193030406559620,203800.0,827.0,3190.0,203.0,6.363636363636360
17361,5595.0,45.5,74684.0,35488.0,193.0,3.449508489722970,216800.0,708.0,3043.0,160.0,5.257969109431480
17362,13941.0,42.2,65031.0,27608.0,648.0,4.648160103292450,185300.0,977.0,7995.0,456.0,5.703564727954970
17363,9790.0,44.0,74559.0,31985.0,608.0,6.210418794688460,227100.0,1157.0,5364.0,527.0,9.82475764354959
17364,3634.0,40.8,60179.0,23997.0,323.0,8.888277380297190,159900.0,208.0,1928.0,217.0,11.255186721991700
17365,2152.0,46.5,57656.0,30120.0,172.0,7.992565055762080,233700.0,156.0,1290.0,45.0,3.488372093023260
17366,5852.0,37.0,53561.0,23305.0,590.0,10.082023239918000,138600.0,281.0,3020.0,228.0,7.549668874172190
17368,6989.0,42.9,56845.0,28713.0,747.0,10.688224352554000,148200.0,375.0,4057.0,408.0,10.05669213704710
17370,5366.0,38.5,60909.0,27719.0,312.0,5.814386880357810,155200.0,481.0,3078.0,116.0,3.7686809616634200
17371,279.0,43.6,65313.0,30717.0,0.0,0.0,146300.0,4.0,176.0,25.0,14.204545454545500
17372,4251.0,40.2,58689.0,26352.0,423.0,9.950599858856740,206300.0,231.0,2381.0,184.0,7.727845443091140
17401,17561.0,28.8,27050.0,12698.0,7573.0,43.12396788337790,68500.0,767.0,7716.0,1807.0,23.418869880767200
17402,35126.0,42.1,60900.0,31840.0,1992.0,5.671012924898940,188900.0,4646.0,17258.0,1138.0,6.594043342218100
17403,39766.0,37.0,47155.0,27185.0,7422.0,18.664185485087800,152600.0,4263.0,19512.0,2537.0,13.002255022550200
17404,35687.0,37.5,52079.0,26262.0,4357.0,12.208927620702200,138600.0,3720.0,19077.0,1812.0,9.498348796980660
17406,22834.0,42.1,60481.0,31447.0,1449.0,6.345800122624160,164100.0,2338.0,13032.0,891.0,6.837016574585640
17407,2176.0,38.6,81875.0,31484.0,71.0,3.2628676470588200,191400.0,289.0,1198.0,60.0,5.008347245409020
17408,22377.0,43.6,63355.0,30024.0,1420.0,6.345801492604010,170800.0,2525.0,11875.0,1073.0,9.035789473684210
17501,4522.0,41.4,49117.0,25433.0,382.0,8.447589562140650,156200.0,500.0,2426.0,115.0,4.740313272877160
17502,2637.0,41.9,65250.0,34550.0,82.0,3.1095942358741000,173800.0,263.0,1600.0,52.0,3.25
17505,2216.0,23.6,69821.0,21594.0,424.0,19.133574007220200,249600.0,78.0,749.0,36.0,4.806408544726300
17507,26.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,0.0,13.0,0.0,0.0
17508,284.0,59.1,125087.0,42004.0,0.0,0.0,226300.0,26.0,219.0,0.0,0.0
17509,4595.0,28.7,60833.0,22222.0,485.0,10.554951033732300,233900.0,290.0,1995.0,121.0,6.065162907268170
17512,17398.0,38.8,48042.0,23250.0,2607.0,14.984480974824700,126900.0,1322.0,9308.0,906.0,9.733562526858620
17516,4788.0,43.3,59531.0,27573.0,316.0,6.59983291562239,199800.0,485.0,2942.0,159.0,5.404486743711760
17517,15768.0,38.8,66026.0,26705.0,824.0,5.225773718924400,196900.0,1426.0,8550.0,472.0,5.52046783625731
17518,1446.0,28.1,43077.0,16594.0,502.0,34.716459197787000,214000.0,53.0,494.0,41.0,8.299595141700400
17519,6953.0,31.9,58947.0,21919.0,552.0,7.9390191284337700,234500.0,343.0,3524.0,195.0,5.5334846765039700
17520,4660.0,38.6,68587.0,25146.0,607.0,13.025751072961400,167800.0,476.0,2912.0,339.0,11.641483516483500
17522,32475.0,38.0,54669.0,26925.0,2692.0,8.289453425712090,176200.0,2994.0,17747.0,924.0,5.20651377697639
17527,6159.0,28.9,60262.0,22976.0,602.0,9.774314012014940,223000.0,305.0,3043.0,46.0,1.511666118961550
17529,4349.0,27.8,53913.0,19647.0,277.0,6.369280294320530,240900.0,194.0,2004.0,56.0,2.7944111776447100
17532,3475.0,39.8,55317.0,23732.0,278.0,8.0,179200.0,118.0,1884.0,87.0,4.617834394904460
17535,2354.0,25.0,58214.0,19174.0,153.0,6.499575191163980,264700.0,53.0,906.0,43.0,4.746136865342160
17536,2999.0,29.0,59177.0,21763.0,209.0,6.968989663221070,247600.0,214.0,1280.0,36.0,2.8125
17538,7040.0,42.7,84722.0,35955.0,177.0,2.5142045454545500,224900.0,1238.0,3989.0,268.0,6.718475808473300
17540,9226.0,33.9,54915.0,23257.0,1185.0,12.844136137004100,203300.0,715.0,4527.0,316.0,6.98034018113541
17543,42594.0,41.3,67111.0,32475.0,2113.0,4.960792599896700,216800.0,6099.0,22600.0,1331.0,5.889380530973450
17545,21542.0,42.5,59720.0,27787.0,1182.0,5.486955714418350,188100.0,2345.0,11728.0,795.0,6.778649386084580
17547,6999.0,36.2,57555.0,27745.0,393.0,5.615087869695670,149900.0,712.0,4229.0,335.0,7.921494443130760
17550,849.0,33.7,72434.0,22408.0,20.0,2.3557126030624300,178700.0,40.0,342.0,69.0,20.17543859649120
17551,11012.0,23.9,51582.0,22503.0,1258.0,11.423901198692300,186400.0,1186.0,5740.0,435.0,7.578397212543550
17552,19116.0,40.1,62131.0,28047.0,2017.0,10.551370579619200,175600.0,2518.0,11252.0,764.0,6.789904017063630
17554,7928.0,39.1,58125.0,26184.0,733.0,9.245711402623610,179700.0,854.0,4351.0,362.0,8.319926453688810
17555,7525.0,35.1,66829.0,24729.0,324.0,4.305647840531560,246000.0,413.0,3629.0,116.0,3.1964728575365100
17557,14175.0,37.3,54004.0,24041.0,1745.0,12.310405643739000,200400.0,1098.0,6841.0,425.0,6.212542026019590
17560,5165.0,41.2,44836.0,20831.0,666.0,12.894482090997100,183200.0,239.0,2626.0,173.0,6.587966488956590
17562,4604.0,31.6,61989.0,22815.0,419.0,9.100781928757600,219800.0,193.0,2372.0,90.0,3.794266441821250
17563,3901.0,33.7,58100.0,20935.0,478.0,12.253268392719800,203100.0,151.0,1692.0,126.0,7.446808510638300
17565,2170.0,46.3,65313.0,31292.0,155.0,7.142857142857140,203000.0,104.0,1320.0,89.0,6.742424242424240
17566,11974.0,35.9,54813.0,23316.0,1003.0,8.37648237848672,208800.0,762.0,5856.0,355.0,6.062158469945360
17569,5209.0,38.7,69850.0,28995.0,250.0,4.799385678633140,200400.0,628.0,2802.0,209.0,7.458957887223410
17570,215.0,42.4,34712.0,12752.0,54.0,25.11627906976740,118300.0,64.0,64.0,0.0,0.0
17572,3575.0,29.8,60382.0,23439.0,321.0,8.979020979020980,216000.0,121.0,1690.0,18.0,1.0650887573964500
17576,207.0,47.6,62917.0,17338.0,10.0,4.830917874396140,-666666666.0,0.0,99.0,0.0,0.0
17578,7811.0,38.8,62784.0,25072.0,714.0,9.140955063372170,193400.0,620.0,4146.0,214.0,5.161601543656540
17579,6029.0,34.6,66844.0,24491.0,450.0,7.463924365566430,222700.0,600.0,3151.0,204.0,6.474135195176130
17581,914.0,41.1,57900.0,22394.0,43.0,4.704595185995620,192000.0,48.0,519.0,21.0,4.046242774566470
17582,2056.0,39.9,80574.0,31851.0,68.0,3.307392996108950,195100.0,196.0,1315.0,18.0,1.3688212927756700
17584,8876.0,51.3,65369.0,31680.0,583.0,6.568273997296080,196400.0,1274.0,4312.0,287.0,6.6558441558441600
17601,48769.0,44.5,64145.0,35652.0,2133.0,4.373680001640390,220000.0,8251.0,25800.0,1646.0,6.37984496124031
17602,53743.0,34.2,42364.0,20820.0,10293.0,19.152261689894500,161000.0,5281.0,26018.0,3370.0,12.952571296794500
17603,61719.0,35.5,44752.0,24702.0,11336.0,18.367115474975300,148700.0,6212.0,32946.0,3540.0,10.744855217628800
17606,592.0,86.1,26875.0,19539.0,0.0,0.0,146400.0,108.0,16.0,0.0,0.0
17701,44911.0,37.5,37456.0,20733.0,8430.0,18.770457126316500,120800.0,3494.0,22164.0,2422.0,10.92763039162610
17702,10564.0,41.3,45923.0,23338.0,1079.0,10.213934115865200,124400.0,956.0,5826.0,377.0,6.470992104359770
17721,1989.0,34.3,39631.0,21475.0,185.0,9.30115635997989,107400.0,107.0,1030.0,58.0,5.631067961165050
17723,55.0,54.3,36250.0,24167.0,21.0,38.18181818181820,59500.0,3.0,21.0,2.0,9.523809523809520
17724,5571.0,39.9,41232.0,19898.0,912.0,16.37049003769520,108400.0,295.0,2417.0,201.0,8.316094331816300
17727,37.0,58.3,40938.0,23881.0,6.0,16.216216216216200,265000.0,4.0,28.0,0.0,0.0
17728,5172.0,45.5,58778.0,25432.0,207.0,4.002320185614850,132600.0,460.0,3022.0,249.0,8.239576439444080
17729,63.0,59.3,37917.0,28684.0,6.0,9.523809523809520,144400.0,2.0,29.0,0.0,0.0
17730,284.0,48.4,86115.0,30743.0,18.0,6.338028169014090,103000.0,0.0,216.0,0.0,0.0
17731,159.0,59.1,51250.0,30926.0,12.0,7.547169811320760,475000.0,33.0,54.0,3.0,5.555555555555560
17737,5881.0,42.3,51007.0,24229.0,771.0,13.110015303519800,139100.0,563.0,3351.0,383.0,11.429424052521600
17739,40.0,60.5,23750.0,22653.0,5.0,12.5,175000.0,0.0,17.0,0.0,0.0
17740,12940.0,38.9,51187.0,22463.0,1548.0,11.9629057187017,125400.0,836.0,6607.0,561.0,8.490994399878920
17742,62.0,32.5,28125.0,19240.0,7.0,11.290322580645200,95000.0,10.0,33.0,0.0,0.0
17744,3109.0,47.0,45032.0,20402.0,518.0,16.661305886137000,114700.0,145.0,1626.0,154.0,9.47109471094711
17745,19153.0,33.6,36547.0,21788.0,3838.0,20.03863624497470,116300.0,1417.0,8797.0,741.0,8.423326133909290
17747,3231.0,34.8,52543.0,19012.0,265.0,8.201795109873110,125900.0,154.0,1388.0,81.0,5.835734870317000
17748,245.0,48.2,23571.0,23414.0,62.0,25.306122448979600,38800.0,16.0,110.0,0.0,0.0
17749,266.0,43.8,42969.0,18985.0,16.0,6.015037593984960,122900.0,18.0,139.0,7.0,5.0359712230215800
17750,107.0,47.5,69844.0,27541.0,0.0,0.0,135400.0,28.0,41.0,5.0,12.195121951219500
17751,7553.0,41.7,51806.0,23282.0,736.0,9.744472395074810,119600.0,613.0,3780.0,216.0,5.714285714285710
17752,4948.0,38.1,45988.0,21764.0,794.0,16.046887631366200,123000.0,249.0,2457.0,207.0,8.424908424908430
17754,11917.0,48.9,57828.0,31737.0,822.0,6.8977091549886700,157800.0,1624.0,5959.0,442.0,7.417351904681990
17756,12220.0,42.8,49313.0,23331.0,833.0,6.816693944353520,140800.0,1065.0,5650.0,321.0,5.68141592920354
17758,912.0,51.7,40625.0,23449.0,74.0,8.114035087719300,126600.0,64.0,425.0,12.0,2.823529411764710
17760,550.0,48.6,48269.0,26150.0,60.0,10.909090909090900,86500.0,26.0,274.0,16.0,5.839416058394160
17762,524.0,40.3,70833.0,24126.0,60.0,11.450381679389300,141800.0,64.0,252.0,11.0,4.365079365079370
17763,422.0,40.4,34583.0,19256.0,120.0,28.436018957346000,107800.0,38.0,201.0,9.0,4.477611940298510
17764,2212.0,47.7,27630.0,16997.0,497.0,22.468354430379700,46700.0,88.0,821.0,103.0,12.545676004872100
17765,926.0,42.6,50455.0,24797.0,154.0,16.630669546436300,155000.0,91.0,474.0,39.0,8.227848101265820
17767,84.0,54.7,46023.0,26921.0,0.0,0.0,75900.0,0.0,37.0,0.0,0.0
17768,216.0,54.0,29531.0,16666.0,19.0,8.796296296296300,150000.0,11.0,80.0,15.0,18.75
17771,3487.0,44.0,48418.0,22902.0,412.0,11.815314023515900,133200.0,222.0,1850.0,175.0,9.45945945945946
17772,2500.0,39.6,55719.0,25770.0,188.0,7.52,134900.0,140.0,1332.0,89.0,6.681681681681680
17774,1261.0,35.7,45795.0,20033.0,174.0,13.79857256145920,123200.0,79.0,554.0,30.0,5.415162454873650
17776,267.0,57.6,42500.0,21896.0,18.0,6.741573033707870,134700.0,9.0,101.0,7.0,6.930693069306930
17777,7324.0,40.0,45777.0,23509.0,764.0,10.431458219552200,129500.0,570.0,3755.0,260.0,6.924101198402130
17778,75.0,62.8,26875.0,30791.0,9.0,12.0,55800.0,2.0,25.0,5.0,20.0
17779,165.0,32.0,52500.0,22819.0,2.0,1.2121212121212100,87100.0,26.0,65.0,0.0,0.0
17801,16142.0,41.9,35870.0,21392.0,2495.0,15.456572915376000,101200.0,987.0,7864.0,751.0,9.549847405900310
17810,6033.0,37.9,58207.0,12523.0,479.0,7.93966517487154,130400.0,351.0,1298.0,106.0,8.166409861325120
17812,1439.0,42.2,45000.0,18440.0,140.0,9.728978457261990,114400.0,36.0,695.0,49.0,7.0503597122302200
17813,1966.0,37.7,44868.0,20801.0,305.0,15.513733468972500,119400.0,112.0,1034.0,69.0,6.673114119922630
17814,4476.0,45.2,45270.0,21918.0,665.0,14.857015192135800,146100.0,304.0,2033.0,181.0,8.903098868666990
17815,31207.0,32.1,44521.0,23296.0,6198.0,19.86092863780560,147500.0,2898.0,14948.0,917.0,6.134599946481140
17820,5587.0,45.4,47813.0,25460.0,671.0,12.010023268301400,141800.0,554.0,2878.0,191.0,6.636553161918000
17821,18604.0,43.5,53067.0,30955.0,1773.0,9.530208557299510,157900.0,2100.0,9292.0,645.0,6.941455015066720
17822,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,0.0,0.0,0.0,
17823,1223.0,41.4,47917.0,20154.0,171.0,13.982011447260800,132700.0,65.0,597.0,30.0,5.025125628140700
17824,3835.0,50.6,53640.0,28584.0,230.0,5.9973924380704000,168300.0,470.0,1941.0,130.0,6.697578567748580
17827,681.0,42.4,43375.0,22351.0,76.0,11.160058737151200,124700.0,37.0,376.0,45.0,11.96808510638300
17829,259.0,32.3,42917.0,17913.0,51.0,19.69111969111970,95000.0,11.0,120.0,6.0,5.0
17830,1956.0,46.4,45938.0,23697.0,218.0,11.14519427402860,117800.0,133.0,988.0,59.0,5.97165991902834
17832,670.0,42.0,32656.0,23348.0,71.0,10.597014925373100,66600.0,39.0,354.0,36.0,10.169491525423700
17834,3603.0,41.9,45772.0,23078.0,461.0,12.794893144601700,87600.0,247.0,1608.0,124.0,7.711442786069650
17835,152.0,47.7,44375.0,25198.0,6.0,3.9473684210526300,97500.0,6.0,96.0,8.0,8.333333333333330
17836,206.0,34.6,56875.0,26617.0,14.0,6.796116504854370,162500.0,26.0,122.0,2.0,1.639344262295080
17837,20017.0,34.8,48878.0,23530.0,2022.0,10.10141379827150,170800.0,2221.0,8003.0,633.0,7.909533924778210
17840,511.0,36.9,37159.0,16527.0,162.0,31.702544031311200,24500.0,0.0,231.0,34.0,14.718614718614700
17841,4894.0,41.2,46875.0,19385.0,750.0,15.324887617490800,104900.0,155.0,2321.0,161.0,6.936665230504090
17842,8646.0,41.4,45859.0,22201.0,1052.0,12.167476289613700,121800.0,408.0,4610.0,337.0,7.3101952277657300
17844,10012.0,38.3,46512.0,24106.0,1016.0,10.147822612864600,157000.0,829.0,4860.0,379.0,7.79835390946502
17845,2244.0,43.3,40988.0,20469.0,293.0,13.057040998217500,125800.0,90.0,1074.0,84.0,7.82122905027933
17846,3537.0,46.6,43276.0,25685.0,423.0,11.959287531806600,149700.0,343.0,1767.0,133.0,7.526881720430110
17847,12150.0,42.1,43484.0,22843.0,1975.0,16.255144032921800,122400.0,771.0,6284.0,600.0,9.548058561425840
17850,602.0,41.4,36161.0,17109.0,66.0,10.96345514950170,14300.0,24.0,289.0,63.0,21.79930795847750
17851,7741.0,46.8,33101.0,21099.0,1274.0,16.457821986823400,42500.0,553.0,3603.0,378.0,10.491257285595300
17853,3351.0,38.9,45691.0,19667.0,434.0,12.951357803640700,151200.0,94.0,1763.0,104.0,5.899035734543390
17855,959.0,39.8,51667.0,25716.0,63.0,6.569343065693430,119400.0,100.0,534.0,33.0,6.179775280898880
17856,3627.0,42.9,54261.0,25772.0,354.0,9.760132340777500,147400.0,250.0,2197.0,244.0,11.106053709604000
17857,7501.0,46.1,50952.0,25778.0,1060.0,14.131449140114700,130800.0,785.0,3993.0,284.0,7.112446781868270
17859,3062.0,48.0,53550.0,27479.0,268.0,8.752449379490530,140900.0,205.0,1690.0,71.0,4.201183431952660
17860,2138.0,50.3,53311.0,25800.0,120.0,5.612722170252570,154500.0,220.0,1219.0,112.0,9.187858900738310
17861,78.0,59.8,70417.0,26112.0,0.0,0.0,131300.0,19.0,22.0,0.0,0.0
17862,444.0,31.1,37292.0,18047.0,36.0,8.108108108108110,121900.0,13.0,305.0,6.0,1.9672131147541000
17864,2543.0,33.6,44806.0,17141.0,276.0,10.853322847031100,150400.0,116.0,1261.0,95.0,7.53370340999207
17865,143.0,35.9,54583.0,17618.0,38.0,26.573426573426600,137500.0,21.0,73.0,8.0,10.95890410958900
17866,10474.0,41.6,34508.0,16618.0,1085.0,10.35898415123160,59700.0,594.0,3386.0,383.0,11.311281748375700
17867,175.0,46.3,63333.0,32187.0,7.0,4.0,137500.0,6.0,106.0,3.0,2.830188679245280
17868,1091.0,45.6,51397.0,28293.0,116.0,10.632447296058700,161800.0,95.0,550.0,10.0,1.8181818181818200
17870,14941.0,38.0,48561.0,26572.0,1407.0,9.417040358744390,141200.0,1459.0,7271.0,366.0,5.033695502681890
17872,9934.0,42.2,37212.0,20177.0,1643.0,16.539158445741900,52600.0,444.0,4834.0,709.0,14.66694249069090
17876,1628.0,54.7,48235.0,28755.0,116.0,7.125307125307130,140200.0,199.0,867.0,70.0,8.073817762399080
17878,1382.0,48.5,50365.0,25525.0,64.0,4.630969609261940,159900.0,108.0,682.0,50.0,7.331378299120230
17880,70.0,51.0,26250.0,14127.0,28.0,40.0,110200.0,0.0,24.0,0.0,0.0
17881,1461.0,45.3,33512.0,20535.0,184.0,12.594113620807700,68700.0,81.0,610.0,44.0,7.213114754098360
17884,229.0,45.6,29141.0,17364.0,51.0,22.270742358078600,109800.0,11.0,92.0,16.0,17.391304347826100
17885,187.0,57.3,58542.0,19654.0,3.0,1.6042780748663100,142500.0,18.0,102.0,16.0,15.686274509803900
17886,860.0,40.1,41149.0,18563.0,38.0,4.4186046511627900,96200.0,82.0,487.0,35.0,7.186858316221770
17887,215.0,58.2,27452.0,18487.0,0.0,0.0,9999.0,0.0,77.0,0.0,0.0
17888,280.0,44.7,44375.0,22341.0,19.0,6.785714285714290,81400.0,27.0,137.0,2.0,1.4598540145985400
17889,2662.0,45.1,51541.0,24837.0,234.0,8.79038317054846,166400.0,190.0,1259.0,70.0,5.559968228752980
17901,23985.0,43.7,41063.0,23348.0,3334.0,13.900354388159300,89500.0,1774.0,11267.0,1021.0,9.061862075086540
17920,336.0,41.6,46875.0,21300.0,25.0,7.440476190476190,91000.0,16.0,158.0,9.0,5.69620253164557
17921,7252.0,43.8,47956.0,22013.0,577.0,7.9564258135686700,88300.0,417.0,3158.0,268.0,8.486383787207090
17922,4930.0,43.6,60270.0,27885.0,283.0,5.740365111561870,160300.0,407.0,2642.0,124.0,4.693414080242240
17923,359.0,49.1,40804.0,23852.0,47.0,13.09192200557100,56700.0,8.0,181.0,16.0,8.839779005524860
17925,406.0,36.2,45625.0,18919.0,94.0,23.15270935960590,88300.0,9.0,172.0,21.0,12.209302325581400
17929,1805.0,40.0,53468.0,23951.0,135.0,7.479224376731300,95900.0,98.0,1094.0,162.0,14.808043875685600
17930,399.0,38.4,33594.0,19534.0,74.0,18.546365914787000,75000.0,25.0,199.0,33.0,16.582914572864300
17931,8713.0,39.9,41091.0,16470.0,665.0,7.632273614139790,79300.0,478.0,2676.0,285.0,10.650224215246600
17933,66.0,44.8,-666666666.0,44289.0,15.0,22.727272727272700,-666666666.0,0.0,36.0,0.0,0.0
17934,490.0,44.0,28125.0,15552.0,153.0,31.224489795918400,28300.0,35.0,197.0,18.0,9.137055837563450
17935,1617.0,46.0,39792.0,20737.0,251.0,15.522572665429800,33600.0,79.0,797.0,102.0,12.797992471769100
17936,836.0,33.6,40833.0,20345.0,61.0,7.29665071770335,91000.0,51.0,443.0,56.0,12.641083521444700
17938,2489.0,42.7,58409.0,23520.0,116.0,4.660506227400560,129400.0,184.0,1468.0,122.0,8.310626702997280
17941,828.0,41.3,42813.0,21586.0,91.0,10.990338164251200,162800.0,20.0,386.0,24.0,6.217616580310880
17943,336.0,57.2,51250.0,21805.0,15.0,4.464285714285710,111100.0,82.0,107.0,0.0,0.0
17944,259.0,29.5,42500.0,18047.0,12.0,4.633204633204630,74000.0,16.0,156.0,19.0,12.179487179487200
17945,177.0,49.1,42986.0,21099.0,13.0,7.344632768361580,54100.0,2.0,99.0,0.0,0.0
17946,215.0,62.1,15469.0,10440.0,128.0,59.53488372093020,29200.0,47.0,14.0,14.0,100.0
17948,4917.0,39.2,28725.0,16369.0,1161.0,23.61195851128740,33000.0,217.0,1894.0,316.0,16.68426610348470
17949,277.0,37.2,52875.0,17157.0,48.0,17.32851985559570,34600.0,12.0,139.0,4.0,2.8776978417266200
17951,303.0,36.8,48571.0,19053.0,0.0,0.0,126000.0,15.0,119.0,4.0,3.361344537815130
17952,211.0,58.5,22500.0,16628.0,35.0,16.587677725118500,46500.0,16.0,66.0,3.0,4.545454545454550
17953,430.0,49.0,41875.0,20386.0,14.0,3.255813953488370,59800.0,19.0,218.0,37.0,16.972477064220200
17954,4512.0,40.4,36588.0,20161.0,715.0,15.84663120567380,63500.0,200.0,2332.0,422.0,18.09605488850770
17957,281.0,51.9,34479.0,28140.0,0.0,0.0,82100.0,25.0,141.0,11.0,7.801418439716310
17959,1428.0,47.3,42500.0,23351.0,158.0,11.064425770308100,62900.0,90.0,706.0,79.0,11.189801699716700
17960,3864.0,46.6,49911.0,26896.0,379.0,9.808488612836440,156500.0,324.0,2103.0,134.0,6.371849738468850
17961,7012.0,46.2,63971.0,35487.0,296.0,4.221334854535080,167100.0,864.0,3731.0,211.0,5.655320289466630
17963,9482.0,42.8,58447.0,25115.0,610.0,6.433241932081840,142500.0,575.0,5041.0,272.0,5.395754810553460
17964,748.0,40.3,46000.0,21392.0,43.0,5.748663101604280,143100.0,47.0,352.0,11.0,3.125
17965,2042.0,42.6,41053.0,22358.0,209.0,10.235063663075400,71000.0,109.0,1140.0,118.0,10.350877192982500
17967,2305.0,49.3,44728.0,24537.0,182.0,7.89587852494577,120900.0,162.0,1179.0,108.0,9.16030534351145
17968,359.0,34.5,62813.0,22531.0,22.0,6.128133704735380,95900.0,23.0,164.0,4.0,2.4390243902439000
17970,3350.0,41.4,34358.0,18192.0,551.0,16.44776119402990,69600.0,184.0,1740.0,219.0,12.586206896551700
17972,10958.0,43.3,51074.0,26776.0,1191.0,10.868771673663100,115700.0,752.0,5698.0,478.0,8.388908388908390
17974,222.0,61.4,40227.0,22089.0,20.0,9.00900900900901,75400.0,0.0,97.0,0.0,0.0
17976,6929.0,40.8,30261.0,17506.0,1751.0,25.27060181844420,35900.0,218.0,2909.0,506.0,17.394293571674100
17978,156.0,44.7,30341.0,24763.0,23.0,14.743589743589700,103100.0,6.0,74.0,2.0,2.7027027027027000
17979,88.0,76.2,48669.0,32502.0,0.0,0.0,158600.0,11.0,0.0,0.0,
17980,2963.0,45.3,50240.0,24934.0,319.0,10.766115423557200,87300.0,176.0,1404.0,98.0,6.98005698005698
17981,2712.0,43.9,43289.0,21464.0,368.0,13.569321533923300,70200.0,66.0,1289.0,82.0,6.361520558572540
17982,481.0,38.4,31964.0,19742.0,104.0,21.62162162162160,107300.0,28.0,213.0,7.0,3.2863849765258200
17983,1478.0,53.8,42132.0,24229.0,84.0,5.683355886332880,112500.0,85.0,742.0,54.0,7.277628032345010
17985,1203.0,45.5,52895.0,26520.0,152.0,12.635078969243600,151100.0,86.0,611.0,61.0,9.983633387888710
18011,5548.0,40.2,71432.0,29676.0,173.0,3.1182408074982000,213300.0,762.0,3292.0,212.0,6.439854191980560
18013,17971.0,42.8,57550.0,27196.0,1260.0,7.011295976851590,193400.0,1437.0,9476.0,979.0,10.331363444491300
18014,11513.0,44.9,52755.0,25248.0,833.0,7.2352992269608300,193600.0,1016.0,5848.0,566.0,9.678522571819430
18015,31728.0,30.9,44933.0,22662.0,6713.0,21.15796772566820,159400.0,2418.0,14745.0,1652.0,11.203797897592400
18016,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,0.0,0.0,0.0,
18017,37274.0,44.0,62882.0,31975.0,3676.0,9.862102269678600,231300.0,5588.0,18818.0,1491.0,7.92326495908173
18018,32977.0,37.4,46567.0,25184.0,4669.0,14.158352791339400,164800.0,3642.0,17718.0,1506.0,8.499830680663730
18020,20387.0,45.6,78938.0,36043.0,777.0,3.8112522686025400,258200.0,3169.0,11022.0,713.0,6.468880420976230
18030,664.0,40.8,40625.0,20843.0,67.0,10.090361445783100,140200.0,52.0,314.0,19.0,6.050955414012740
18031,7601.0,35.5,74469.0,32356.0,431.0,5.670306538613340,214300.0,1149.0,4041.0,344.0,8.512744370205400
18032,9316.0,42.0,49653.0,25074.0,766.0,8.222413052812370,156500.0,961.0,5112.0,464.0,9.076682316118940
18034,8573.0,36.4,87063.0,41476.0,407.0,4.747462965123060,293500.0,1477.0,4365.0,309.0,7.079037800687290
18035,169.0,37.6,87083.0,43851.0,0.0,0.0,270800.0,47.0,113.0,0.0,0.0
18036,12607.0,46.0,79951.0,37215.0,454.0,3.6011739509796100,274700.0,1872.0,6876.0,377.0,5.482838859802210
18037,7240.0,43.7,58438.0,29588.0,737.0,10.179558011049700,186300.0,857.0,4229.0,317.0,7.495861905887920
